Time,Variable,Value
2:37:49 PM,Accessory B Type,Rear Chase Light
2:37:49 PM,Accessory B State,2
2:37:49 PM,Accessory B Power Draw,21.45626335
2:37:49 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:49 PM,GPS Location,"43.072876883051606,-89.40108848404232"
2:37:49 PM,Vehicle State 1 (Drive Position),Drive
2:37:49 PM,Vehicle State 2 (Error Code),None
2:37:49 PM,Vehicle State 3 (Key State/Position),RUN
2:37:49 PM,Vehicle State 4 (Speed),11.48160513
2:37:49 PM,Vehicle State 5 (2WD/4WD),4WD
2:37:49 PM,Vehicle State 6 (Drive Mode),Sport
2:37:49 PM,Accessory A Type,Front Light Bar
2:37:49 PM,Accessory A State,0
2:37:49 PM,Accessory A Power Draw,0
2:37:49 PM,Accessory B Type,Rear Chase Light
2:37:49 PM,Accessory B State,2
2:37:49 PM,Accessory B Power Draw,21.9282974
2:37:49 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:49 PM,GPS Location,"43.07282161227309,-89.40109748866193"
2:37:49 PM,Vehicle State 1 (Drive Position),Drive
2:37:49 PM,Vehicle State 2 (Error Code),None
2:37:49 PM,Vehicle State 3 (Key State/Position),RUN
2:37:49 PM,Vehicle State 4 (Speed),23.99036932
2:37:49 PM,Vehicle State 5 (2WD/4WD),4WD
2:37:49 PM,Vehicle State 6 (Drive Mode),Sport
2:37:49 PM,Accessory A Type,Front Light Bar
2:37:49 PM,Accessory A State,0
2:37:49 PM,Accessory A Power Draw,0
2:37:49 PM,Accessory B Type,Rear Chase Light
2:37:49 PM,Accessory B State,2
2:37:49 PM,Accessory B Power Draw,22.20755126
2:37:49 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:49 PM,GPS Location,"43.07282179215932,-89.4010937805429"
2:37:49 PM,Vehicle State 1 (Drive Position),Drive
2:37:49 PM,Vehicle State 2 (Error Code),None
2:37:49 PM,Vehicle State 3 (Key State/Position),RUN
2:37:49 PM,Vehicle State 4 (Speed),1.619945133
2:37:49 PM,Vehicle State 5 (2WD/4WD),4WD
2:37:49 PM,Vehicle State 6 (Drive Mode),Eco
2:37:49 PM,Accessory A Type,Front Light Bar
2:37:49 PM,Accessory A State,0
2:37:49 PM,Accessory A Power Draw,0
2:37:49 PM,Accessory B Type,Rear Chase Light
2:37:49 PM,Accessory B State,2
2:37:49 PM,Accessory B Power Draw,23.80423839
2:37:49 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:49 PM,GPS Location,"43.07284292455954,-89.40108104621974"
2:37:49 PM,Vehicle State 1 (Drive Position),Drive
2:37:49 PM,Vehicle State 2 (Error Code),None
2:37:49 PM,Vehicle State 3 (Key State/Position),RUN
2:37:49 PM,Vehicle State 4 (Speed),9.862223851
2:37:49 PM,Vehicle State 5 (2WD/4WD),4WD
2:37:49 PM,Vehicle State 6 (Drive Mode),Normal
2:37:49 PM,Accessory A Type,Front Light Bar
2:37:49 PM,Accessory A State,0
2:37:49 PM,Accessory A Power Draw,0
2:37:49 PM,Accessory B Type,Rear Chase Light
2:37:49 PM,Accessory B State,2
2:37:49 PM,Accessory B Power Draw,24.02348437
2:37:49 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:49 PM,GPS Location,"43.07283587127698,-89.40104761895006"
2:37:49 PM,Vehicle State 1 (Drive Position),Drive
2:37:49 PM,Vehicle State 2 (Error Code),None
2:37:49 PM,Vehicle State 3 (Key State/Position),RUN
2:37:49 PM,Vehicle State 4 (Speed),22.25737627
2:37:49 PM,Vehicle State 5 (2WD/4WD),4WD
2:37:49 PM,Vehicle State 6 (Drive Mode),Normal
2:37:49 PM,Accessory A Type,Front Light Bar
2:37:49 PM,Accessory A State,0
2:37:49 PM,Accessory A Power Draw,0
2:37:49 PM,Accessory B Type,Rear Chase Light
2:37:49 PM,Accessory B State,2
2:37:49 PM,Accessory B Power Draw,22.62722913
2:37:49 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:49 PM,GPS Location,"43.07288589112974,-89.40101334122032"
2:37:49 PM,Vehicle State 1 (Drive Position),Drive
2:37:49 PM,Vehicle State 2 (Error Code),None
2:37:49 PM,Vehicle State 3 (Key State/Position),RUN
2:37:49 PM,Vehicle State 4 (Speed),17.7564477
2:37:49 PM,Vehicle State 5 (2WD/4WD),4WD
2:37:49 PM,Vehicle State 6 (Drive Mode),Normal
2:37:49 PM,Accessory A Type,Front Light Bar
2:37:49 PM,Accessory A State,0
2:37:49 PM,Accessory A Power Draw,0
2:37:49 PM,Accessory B Type,Rear Chase Light
2:37:49 PM,Accessory B State,2
2:37:49 PM,Accessory B Power Draw,20.72344914
2:37:50 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:50 PM,GPS Location,"43.072885177141714,-89.40101215078018"
2:37:50 PM,Vehicle State 1 (Drive Position),Drive
2:37:50 PM,Vehicle State 2 (Error Code),None
2:37:50 PM,Vehicle State 3 (Key State/Position),RUN
2:37:50 PM,Vehicle State 4 (Speed),0.641753083
2:37:50 PM,Vehicle State 5 (2WD/4WD),2WD
2:37:50 PM,Vehicle State 6 (Drive Mode),Normal
2:37:50 PM,Accessory A Type,Front Light Bar
2:37:50 PM,Accessory A State,0
2:37:50 PM,Accessory A Power Draw,0
2:37:50 PM,Accessory B Type,Rear Chase Light
2:37:50 PM,Accessory B State,2
2:37:50 PM,Accessory B Power Draw,22.96922724
2:37:50 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:50 PM,GPS Location,"43.072880055222406,-89.40100829405203"
2:37:50 PM,Vehicle State 1 (Drive Position),Drive
2:37:50 PM,Vehicle State 2 (Error Code),None
2:37:50 PM,Vehicle State 3 (Key State/Position),RUN
2:37:50 PM,Vehicle State 4 (Speed),3.683772035
2:37:50 PM,Vehicle State 5 (2WD/4WD),4WD
2:37:50 PM,Vehicle State 6 (Drive Mode),Normal
2:37:50 PM,Accessory A Type,Front Light Bar
2:37:50 PM,Accessory A State,0
2:37:50 PM,Accessory A Power Draw,0
2:37:50 PM,Accessory B Type,Rear Chase Light
2:37:50 PM,Accessory B State,2
2:37:50 PM,Accessory B Power Draw,24.1156766
2:37:50 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:50 PM,GPS Location,"43.07285807638016,-89.40098843127043"
2:37:50 PM,Vehicle State 1 (Drive Position),Drive
2:37:50 PM,Vehicle State 2 (Error Code),None
2:37:50 PM,Vehicle State 3 (Key State/Position),RUN
2:37:50 PM,Vehicle State 4 (Speed),9.389893719
2:37:50 PM,Vehicle State 5 (2WD/4WD),4WD
2:37:50 PM,Vehicle State 6 (Drive Mode),Normal
2:37:50 PM,Accessory A Type,Front Light Bar
2:37:50 PM,Accessory A State,0
2:37:50 PM,Accessory A Power Draw,0
2:37:50 PM,Accessory B Type,Rear Chase Light
2:37:50 PM,Accessory B State,2
2:37:50 PM,Accessory B Power Draw,24.75186831
2:37:50 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:50 PM,GPS Location,"43.07287094090739,-89.40094811395271"
2:37:50 PM,Vehicle State 1 (Drive Position),Drive
2:37:50 PM,Vehicle State 2 (Error Code),None
2:37:50 PM,Vehicle State 3 (Key State/Position),RUN
2:37:50 PM,Vehicle State 4 (Speed),23.69010909
2:37:50 PM,Vehicle State 5 (2WD/4WD),2WD
2:37:50 PM,Vehicle State 6 (Drive Mode),Sport
2:37:50 PM,Accessory A Type,Front Light Bar
2:37:50 PM,Accessory A State,0
2:37:50 PM,Accessory A Power Draw,0
2:37:50 PM,Accessory B Type,Rear Chase Light
2:37:50 PM,Accessory B State,2
2:37:50 PM,Accessory B Power Draw,22.98052067
2:37:50 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:50 PM,GPS Location,"43.07286888886621,-89.40094838484504"
2:37:50 PM,Vehicle State 1 (Drive Position),Drive
2:37:50 PM,Vehicle State 2 (Error Code),None
2:37:50 PM,Vehicle State 3 (Key State/Position),RUN
2:37:50 PM,Vehicle State 4 (Speed),2.580433983
2:37:50 PM,Vehicle State 5 (2WD/4WD),2WD
2:37:50 PM,Vehicle State 6 (Drive Mode),Normal
2:37:50 PM,Accessory A Type,Front Light Bar
2:37:50 PM,Accessory A State,0
2:37:50 PM,Accessory A Power Draw,0
2:37:50 PM,Accessory B Type,Rear Chase Light
2:37:50 PM,Accessory B State,2
2:37:50 PM,Accessory B Power Draw,21.0975634
2:37:50 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:50 PM,GPS Location,"43.072892298970245,-89.40092469493588"
2:37:50 PM,Vehicle State 1 (Drive Position),Drive
2:37:50 PM,Vehicle State 2 (Error Code),None
2:37:50 PM,Vehicle State 3 (Key State/Position),RUN
2:37:50 PM,Vehicle State 4 (Speed),11.22590226
2:37:50 PM,Vehicle State 5 (2WD/4WD),4WD
2:37:50 PM,Vehicle State 6 (Drive Mode),Eco
2:37:50 PM,Accessory A Type,Front Light Bar
2:37:50 PM,Accessory A State,0
2:37:50 PM,Accessory A Power Draw,0
2:37:50 PM,Accessory B Type,Rear Chase Light
2:37:50 PM,Accessory B State,2
2:37:50 PM,Accessory B Power Draw,21.70972817
2:37:50 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:50 PM,GPS Location,"43.07284912568882,-89.40088366963997"
2:37:50 PM,Vehicle State 1 (Drive Position),Drive
2:37:50 PM,Vehicle State 2 (Error Code),None
2:37:50 PM,Vehicle State 3 (Key State/Position),RUN
2:37:50 PM,Vehicle State 4 (Speed),26.37128833
2:37:50 PM,Vehicle State 5 (2WD/4WD),2WD
2:37:50 PM,Vehicle State 6 (Drive Mode),Eco
2:37:50 PM,Accessory A Type,Front Light Bar
2:37:50 PM,Accessory A State,0
2:37:50 PM,Accessory A Power Draw,0
2:37:50 PM,Accessory B Type,Rear Chase Light
2:37:50 PM,Accessory B State,2
2:37:50 PM,Accessory B Power Draw,20.09089717
2:37:50 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:50 PM,GPS Location,"43.07288445948841,-89.40088339092262"
2:37:50 PM,Vehicle State 1 (Drive Position),Drive
2:37:50 PM,Vehicle State 2 (Error Code),None
2:37:50 PM,Vehicle State 3 (Key State/Position),RUN
2:37:50 PM,Vehicle State 4 (Speed),33.44041157
2:37:50 PM,Vehicle State 5 (2WD/4WD),4WD
2:37:50 PM,Vehicle State 6 (Drive Mode),Eco
2:37:50 PM,Accessory A Type,Front Light Bar
2:37:50 PM,Accessory A State,0
2:37:50 PM,Accessory A Power Draw,0
2:37:50 PM,Accessory B Type,Rear Chase Light
2:37:50 PM,Accessory B State,2
2:37:50 PM,Accessory B Power Draw,24.47842506
2:37:50 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:50 PM,GPS Location,"43.07286686845094,-89.40089384360972"
2:37:50 PM,Vehicle State 1 (Drive Position),Drive
2:37:50 PM,Vehicle State 2 (Error Code),None
2:37:50 PM,Vehicle State 3 (Key State/Position),RUN
2:37:50 PM,Vehicle State 4 (Speed),10.02596101
2:37:50 PM,Vehicle State 5 (2WD/4WD),4WD
2:37:50 PM,Vehicle State 6 (Drive Mode),Normal
2:37:50 PM,Accessory A Type,Front Light Bar
2:37:50 PM,Accessory A State,0
2:37:50 PM,Accessory A Power Draw,0
2:37:50 PM,Accessory B Type,Rear Chase Light
2:37:50 PM,Accessory B State,2
2:37:50 PM,Accessory B Power Draw,22.66450547
2:37:50 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:50 PM,GPS Location,"43.07286514184228,-89.40085067687855"
2:37:50 PM,Vehicle State 1 (Drive Position),Drive
2:37:50 PM,Vehicle State 2 (Error Code),None
2:37:50 PM,Vehicle State 3 (Key State/Position),RUN
2:37:50 PM,Vehicle State 4 (Speed),27.92356824
2:37:50 PM,Vehicle State 5 (2WD/4WD),4WD
2:37:50 PM,Vehicle State 6 (Drive Mode),Eco
2:37:50 PM,Accessory A Type,Front Light Bar
2:37:50 PM,Accessory A State,0
2:37:50 PM,Accessory A Power Draw,0
2:37:50 PM,Accessory B Type,Rear Chase Light
2:37:50 PM,Accessory B State,2
2:37:50 PM,Accessory B Power Draw,20.12553166
2:37:51 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:51 PM,GPS Location,"43.07287727354296,-89.40086204429626"
2:37:51 PM,Vehicle State 1 (Drive Position),Drive
2:37:51 PM,Vehicle State 2 (Error Code),None
2:37:51 PM,Vehicle State 3 (Key State/Position),RUN
2:37:51 PM,Vehicle State 4 (Speed),22.76920195
2:37:51 PM,Vehicle State 5 (2WD/4WD),4WD
2:37:51 PM,Vehicle State 6 (Drive Mode),Normal
2:37:51 PM,Accessory A Type,Front Light Bar
2:37:51 PM,Accessory A State,0
2:37:51 PM,Accessory A Power Draw,0
2:37:51 PM,Accessory B Type,Rear Chase Light
2:37:51 PM,Accessory B State,2
2:37:51 PM,Accessory B Power Draw,20.53574754
2:37:51 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:51 PM,GPS Location,"43.07287903313227,-89.40086389316818"
2:37:51 PM,Vehicle State 1 (Drive Position),Drive
2:37:51 PM,Vehicle State 2 (Error Code),None
2:37:51 PM,Vehicle State 3 (Key State/Position),RUN
2:37:51 PM,Vehicle State 4 (Speed),1.586188265
2:37:51 PM,Vehicle State 5 (2WD/4WD),2WD
2:37:51 PM,Vehicle State 6 (Drive Mode),Normal
2:37:51 PM,Accessory A Type,Front Light Bar
2:37:51 PM,Accessory A State,0
2:37:51 PM,Accessory A Power Draw,0
2:37:51 PM,Accessory B Type,Rear Chase Light
2:37:51 PM,Accessory B State,2
2:37:51 PM,Accessory B Power Draw,21.09698836
2:37:51 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:51 PM,GPS Location,"43.07291191282194,-89.400907916182"
2:37:51 PM,Vehicle State 1 (Drive Position),Drive
2:37:51 PM,Vehicle State 2 (Error Code),None
2:37:51 PM,Vehicle State 3 (Key State/Position),RUN
2:37:51 PM,Vehicle State 4 (Speed),17.91647821
2:37:51 PM,Vehicle State 5 (2WD/4WD),2WD
2:37:51 PM,Vehicle State 6 (Drive Mode),Sport
2:37:51 PM,Accessory A Type,Front Light Bar
2:37:51 PM,Accessory A State,0
2:37:51 PM,Accessory A Power Draw,0
2:37:51 PM,Accessory B Type,Rear Chase Light
2:37:51 PM,Accessory B State,2
2:37:51 PM,Accessory B Power Draw,23.78872487
2:37:51 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:51 PM,GPS Location,"43.07292504664164,-89.40089955690452"
2:37:51 PM,Vehicle State 1 (Drive Position),Drive
2:37:51 PM,Vehicle State 2 (Error Code),None
2:37:51 PM,Vehicle State 3 (Key State/Position),RUN
2:37:51 PM,Vehicle State 4 (Speed),27.21720156
2:37:51 PM,Vehicle State 5 (2WD/4WD),4WD
2:37:51 PM,Vehicle State 6 (Drive Mode),Sport
2:37:51 PM,Accessory A Type,Front Light Bar
2:37:51 PM,Accessory A State,0
2:37:51 PM,Accessory A Power Draw,0
2:37:51 PM,Accessory B Type,Rear Chase Light
2:37:51 PM,Accessory B State,2
2:37:51 PM,Accessory B Power Draw,23.16470964
2:37:51 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:51 PM,GPS Location,"43.07292748330863,-89.40088916247225"
2:37:51 PM,Vehicle State 1 (Drive Position),Drive
2:37:51 PM,Vehicle State 2 (Error Code),None
2:37:51 PM,Vehicle State 3 (Key State/Position),RUN
2:37:51 PM,Vehicle State 4 (Speed),9.913758933
2:37:51 PM,Vehicle State 5 (2WD/4WD),2WD
2:37:51 PM,Vehicle State 6 (Drive Mode),Eco
2:37:51 PM,Accessory A Type,Front Light Bar
2:37:51 PM,Accessory A State,0
2:37:51 PM,Accessory A Power Draw,0
2:37:51 PM,Accessory B Type,Rear Chase Light
2:37:51 PM,Accessory B State,2
2:37:51 PM,Accessory B Power Draw,20.9296579
2:37:51 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:51 PM,GPS Location,"43.072986918590296,-89.40092495132492"
2:37:51 PM,Vehicle State 1 (Drive Position),Drive
2:37:51 PM,Vehicle State 2 (Error Code),None
2:37:51 PM,Vehicle State 3 (Key State/Position),RUN
2:37:51 PM,Vehicle State 4 (Speed),26.5720514
2:37:51 PM,Vehicle State 5 (2WD/4WD),4WD
2:37:51 PM,Vehicle State 6 (Drive Mode),Eco
2:37:51 PM,Accessory A Type,Front Light Bar
2:37:51 PM,Accessory A State,0
2:37:51 PM,Accessory A Power Draw,0
2:37:51 PM,Accessory B Type,Rear Chase Light
2:37:51 PM,Accessory B State,2
2:37:51 PM,Accessory B Power Draw,23.53197949
2:37:51 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:51 PM,GPS Location,"43.07296488642726,-89.4009507272939"
2:37:51 PM,Vehicle State 1 (Drive Position),Drive
2:37:51 PM,Vehicle State 2 (Error Code),None
2:37:51 PM,Vehicle State 3 (Key State/Position),RUN
2:37:51 PM,Vehicle State 4 (Speed),11.82879218
2:37:51 PM,Vehicle State 5 (2WD/4WD),4WD
2:37:51 PM,Vehicle State 6 (Drive Mode),Normal
2:37:51 PM,Accessory A Type,Front Light Bar
2:37:51 PM,Accessory A State,0
2:37:51 PM,Accessory A Power Draw,0
2:37:51 PM,Accessory B Type,Rear Chase Light
2:37:51 PM,Accessory B State,2
2:37:51 PM,Accessory B Power Draw,20.58684013
2:37:51 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:51 PM,GPS Location,"43.07294894375908,-89.40096520218678"
2:37:51 PM,Vehicle State 1 (Drive Position),Drive
2:37:51 PM,Vehicle State 2 (Error Code),None
2:37:51 PM,Vehicle State 3 (Key State/Position),RUN
2:37:51 PM,Vehicle State 4 (Speed),6.317396651
2:37:51 PM,Vehicle State 5 (2WD/4WD),2WD
2:37:51 PM,Vehicle State 6 (Drive Mode),Eco
2:37:51 PM,Accessory A Type,Front Light Bar
2:37:51 PM,Accessory A State,0
2:37:51 PM,Accessory A Power Draw,0
2:37:51 PM,Accessory B Type,Rear Chase Light
2:37:51 PM,Accessory B State,2
2:37:51 PM,Accessory B Power Draw,24.68120991
2:37:51 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:51 PM,GPS Location,"43.072913202028694,-89.40095703015977"
2:37:51 PM,Vehicle State 1 (Drive Position),Drive
2:37:51 PM,Vehicle State 2 (Error Code),None
2:37:51 PM,Vehicle State 3 (Key State/Position),RUN
2:37:51 PM,Vehicle State 4 (Speed),18.62122361
2:37:51 PM,Vehicle State 5 (2WD/4WD),4WD
2:37:51 PM,Vehicle State 6 (Drive Mode),Normal
2:37:51 PM,Accessory A Type,Front Light Bar
2:37:51 PM,Accessory A State,0
2:37:51 PM,Accessory A Power Draw,0
2:37:51 PM,Accessory B Type,Rear Chase Light
2:37:51 PM,Accessory B State,2
2:37:51 PM,Accessory B Power Draw,21.20766682
2:37:51 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:51 PM,GPS Location,"43.0729058638409,-89.40097869763285"
2:37:51 PM,Vehicle State 1 (Drive Position),Drive
2:37:51 PM,Vehicle State 2 (Error Code),None
2:37:51 PM,Vehicle State 3 (Key State/Position),RUN
2:37:51 PM,Vehicle State 4 (Speed),27.71512743
2:37:51 PM,Vehicle State 5 (2WD/4WD),2WD
2:37:51 PM,Vehicle State 6 (Drive Mode),Sport
2:37:51 PM,Accessory A Type,Front Light Bar
2:37:51 PM,Accessory A State,0
2:37:51 PM,Accessory A Power Draw,0
2:37:51 PM,Accessory B Type,Rear Chase Light
2:37:51 PM,Accessory B State,2
2:37:51 PM,Accessory B Power Draw,20.11965977
2:37:52 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:52 PM,GPS Location,"43.072944832659985,-89.40090063196678"
2:37:52 PM,Vehicle State 1 (Drive Position),Drive
2:37:52 PM,Vehicle State 2 (Error Code),None
2:37:52 PM,Vehicle State 3 (Key State/Position),RUN
2:37:52 PM,Vehicle State 4 (Speed),30.20693612
2:37:52 PM,Vehicle State 5 (2WD/4WD),2WD
2:37:52 PM,Vehicle State 6 (Drive Mode),Normal
2:37:52 PM,Accessory A Type,Front Light Bar
2:37:52 PM,Accessory A State,0
2:37:52 PM,Accessory A Power Draw,0
2:37:52 PM,Accessory B Type,Rear Chase Light
2:37:52 PM,Accessory B State,2
2:37:52 PM,Accessory B Power Draw,23.82107019
2:37:52 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:52 PM,GPS Location,"43.07294539911909,-89.40088873312868"
2:37:52 PM,Vehicle State 1 (Drive Position),Drive
2:37:52 PM,Vehicle State 2 (Error Code),None
2:37:52 PM,Vehicle State 3 (Key State/Position),RUN
2:37:52 PM,Vehicle State 4 (Speed),9.42766882
2:37:52 PM,Vehicle State 5 (2WD/4WD),2WD
2:37:52 PM,Vehicle State 6 (Drive Mode),Normal
2:37:52 PM,Accessory A Type,Front Light Bar
2:37:52 PM,Accessory A State,0
2:37:52 PM,Accessory A Power Draw,0
2:37:52 PM,Accessory B Type,Rear Chase Light
2:37:52 PM,Accessory B State,2
2:37:52 PM,Accessory B Power Draw,20.64956524
2:37:52 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:52 PM,GPS Location,"43.07300113235979,-89.40084587049832"
2:37:52 PM,Vehicle State 1 (Drive Position),Drive
2:37:52 PM,Vehicle State 2 (Error Code),None
2:37:52 PM,Vehicle State 3 (Key State/Position),RUN
2:37:52 PM,Vehicle State 4 (Speed),24.96742643
2:37:52 PM,Vehicle State 5 (2WD/4WD),2WD
2:37:52 PM,Vehicle State 6 (Drive Mode),Normal
2:37:52 PM,Accessory A Type,Front Light Bar
2:37:52 PM,Accessory A State,0
2:37:52 PM,Accessory A Power Draw,0
2:37:52 PM,Accessory B Type,Rear Chase Light
2:37:52 PM,Accessory B State,2
2:37:52 PM,Accessory B Power Draw,21.18064781
2:37:52 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:52 PM,GPS Location,"43.07305818375146,-89.40076756193851"
2:37:52 PM,Vehicle State 1 (Drive Position),Drive
2:37:52 PM,Vehicle State 2 (Error Code),None
2:37:52 PM,Vehicle State 3 (Key State/Position),RUN
2:37:52 PM,Vehicle State 4 (Speed),31.45265327
2:37:52 PM,Vehicle State 5 (2WD/4WD),4WD
2:37:52 PM,Vehicle State 6 (Drive Mode),Eco
2:37:52 PM,Accessory A Type,Front Light Bar
2:37:52 PM,Accessory A State,0
2:37:52 PM,Accessory A Power Draw,0
2:37:52 PM,Accessory B Type,Rear Chase Light
2:37:52 PM,Accessory B State,2
2:37:52 PM,Accessory B Power Draw,21.27844729
2:37:52 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:52 PM,GPS Location,"43.07305871799904,-89.40076737170752"
2:37:52 PM,Vehicle State 1 (Drive Position),Drive
2:37:52 PM,Vehicle State 2 (Error Code),None
2:37:52 PM,Vehicle State 3 (Key State/Position),RUN
2:37:52 PM,Vehicle State 4 (Speed),2.937285446
2:37:52 PM,Vehicle State 5 (2WD/4WD),4WD
2:37:52 PM,Vehicle State 6 (Drive Mode),Sport
2:37:52 PM,Accessory A Type,Front Light Bar
2:37:52 PM,Accessory A State,0
2:37:52 PM,Accessory A Power Draw,0
2:37:52 PM,Accessory B Type,Rear Chase Light
2:37:52 PM,Accessory B State,2
2:37:52 PM,Accessory B Power Draw,24.16444935
2:37:52 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:52 PM,GPS Location,"43.073015423390196,-89.40078452719528"
2:37:52 PM,Vehicle State 1 (Drive Position),Drive
2:37:52 PM,Vehicle State 2 (Error Code),None
2:37:52 PM,Vehicle State 3 (Key State/Position),RUN
2:37:52 PM,Vehicle State 4 (Speed),18.31052788
2:37:52 PM,Vehicle State 5 (2WD/4WD),4WD
2:37:52 PM,Vehicle State 6 (Drive Mode),Eco
2:37:52 PM,Accessory A Type,Front Light Bar
2:37:52 PM,Accessory A State,0
2:37:52 PM,Accessory A Power Draw,0
2:37:52 PM,Accessory B Type,Rear Chase Light
2:37:52 PM,Accessory B State,2
2:37:52 PM,Accessory B Power Draw,21.79347872
2:37:52 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:52 PM,GPS Location,"43.073096810901156,-89.4008166006564"
2:37:52 PM,Vehicle State 1 (Drive Position),Drive
2:37:52 PM,Vehicle State 2 (Error Code),None
2:37:52 PM,Vehicle State 3 (Key State/Position),RUN
2:37:52 PM,Vehicle State 4 (Speed),30.27326694
2:37:52 PM,Vehicle State 5 (2WD/4WD),2WD
2:37:52 PM,Vehicle State 6 (Drive Mode),Normal
2:37:52 PM,Accessory A Type,Front Light Bar
2:37:52 PM,Accessory A State,0
2:37:52 PM,Accessory A Power Draw,0
2:37:52 PM,Accessory B Type,Rear Chase Light
2:37:52 PM,Accessory B State,2
2:37:52 PM,Accessory B Power Draw,20.41540256
2:37:52 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:52 PM,GPS Location,"43.07312748790021,-89.4007996214"
2:37:52 PM,Vehicle State 1 (Drive Position),Drive
2:37:52 PM,Vehicle State 2 (Error Code),None
2:37:52 PM,Vehicle State 3 (Key State/Position),RUN
2:37:52 PM,Vehicle State 4 (Speed),13.86226587
2:37:52 PM,Vehicle State 5 (2WD/4WD),4WD
2:37:52 PM,Vehicle State 6 (Drive Mode),Sport
2:37:52 PM,Accessory A Type,Front Light Bar
2:37:52 PM,Accessory A State,0
2:37:52 PM,Accessory A Power Draw,0
