Time,Variable,Value
10:39:26 AM,Accessory A Type,Front Winch
10:39:26 AM,Accessory A State,Retracted
10:39:26 AM,Accessory A Power,0
10:39:26 AM,Accessory B Type,Audio System
10:39:26 AM,Accessory B Volume,93.85611734554806
10:39:26 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:26 AM,GPS Location,"43.0731620564843,-89.40114425238517"
10:39:26 AM,Vehicle State 1 (Drive Position),Drive
10:39:26 AM,Vehicle State 2 (Error Code),None
10:39:26 AM,Vehicle State 3 (Key State/Position),RUN
10:39:26 AM,Vehicle State 4 (Speed),31.550754722320658
10:39:26 AM,Vehicle State 5 (2WD/4WD),4WD
10:39:26 AM,Vehicle State 6 (Drive Mode),Eco
10:39:26 AM,Accessory A Type,Front Winch
10:39:26 AM,Accessory A State,Retracted
10:39:26 AM,Accessory A Power,0
10:39:26 AM,Accessory B Type,Audio System
10:39:26 AM,Accessory B Volume,94.65226416696197
10:39:26 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:26 AM,GPS Location,"43.07320763066518,-89.40116168069666"
10:39:26 AM,Vehicle State 1 (Drive Position),Drive
10:39:26 AM,Vehicle State 2 (Error Code),None
10:39:26 AM,Vehicle State 3 (Key State/Position),RUN
10:39:26 AM,Vehicle State 4 (Speed),20.505484127725765
10:39:26 AM,Vehicle State 5 (2WD/4WD),2WD
10:39:26 AM,Vehicle State 6 (Drive Mode),Sport
10:39:26 AM,Accessory A Type,Front Winch
10:39:26 AM,Accessory A State,Retracted
10:39:26 AM,Accessory A Power,0
10:39:26 AM,Accessory B Type,Audio System
10:39:26 AM,Accessory B Volume,61.516452383177295
10:39:26 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:26 AM,GPS Location,"43.07325649315861,-89.40113921004104"
10:39:26 AM,Vehicle State 1 (Drive Position),Drive
10:39:26 AM,Vehicle State 2 (Error Code),None
10:39:26 AM,Vehicle State 3 (Key State/Position),RUN
10:39:26 AM,Vehicle State 4 (Speed),28.64511275994556
10:39:26 AM,Vehicle State 5 (2WD/4WD),2WD
10:39:26 AM,Vehicle State 6 (Drive Mode),Sport
10:39:26 AM,Accessory A Type,Front Winch
10:39:26 AM,Accessory A State,Retracted
10:39:26 AM,Accessory A Power,0
10:39:26 AM,Accessory B Type,Audio System
10:39:26 AM,Accessory B Volume,85.93533827983669
10:39:26 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:26 AM,GPS Location,"43.07322780708198,-89.40119029126818"
10:39:26 AM,Vehicle State 1 (Drive Position),Drive
10:39:26 AM,Vehicle State 2 (Error Code),None
10:39:26 AM,Vehicle State 3 (Key State/Position),RUN
10:39:26 AM,Vehicle State 4 (Speed),22.43502809864824
10:39:26 AM,Vehicle State 5 (2WD/4WD),2WD
10:39:26 AM,Vehicle State 6 (Drive Mode),Normal
10:39:26 AM,Accessory A Type,Front Winch
10:39:26 AM,Accessory A State,Retracted
10:39:26 AM,Accessory A Power,0
10:39:26 AM,Accessory B Type,Audio System
10:39:26 AM,Accessory B Volume,67.30508429594471
10:39:26 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:26 AM,GPS Location,"43.073198060234034,-89.40120007242892"
10:39:26 AM,Vehicle State 1 (Drive Position),Drive
10:39:26 AM,Vehicle State 2 (Error Code),None
10:39:26 AM,Vehicle State 3 (Key State/Position),RUN
10:39:26 AM,Vehicle State 4 (Speed),14.64594506968081
10:39:26 AM,Vehicle State 5 (2WD/4WD),2WD
10:39:26 AM,Vehicle State 6 (Drive Mode),Normal
10:39:26 AM,Accessory A Type,Front Winch
10:39:26 AM,Accessory A State,Retracted
10:39:26 AM,Accessory A Power,0
10:39:26 AM,Accessory B Type,Audio System
10:39:26 AM,Accessory B Volume,43.93783520904243
10:39:26 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:26 AM,GPS Location,"43.073198517083476,-89.40120052081903"
10:39:26 AM,Vehicle State 1 (Drive Position),Drive
10:39:26 AM,Vehicle State 2 (Error Code),None
10:39:26 AM,Vehicle State 3 (Key State/Position),RUN
10:39:26 AM,Vehicle State 4 (Speed),0.2389630361143974
10:39:26 AM,Vehicle State 5 (2WD/4WD),4WD
10:39:26 AM,Vehicle State 6 (Drive Mode),Sport
10:39:26 AM,Accessory A Type,Front Winch
10:39:26 AM,Accessory A State,Retracted
10:39:26 AM,Accessory A Power,0
10:39:26 AM,Accessory B Type,Audio System
10:39:26 AM,Accessory B Volume,0.7168891083431922
10:39:26 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:26 AM,GPS Location,"43.0731863126637,-89.40118382726432"
10:39:26 AM,Vehicle State 1 (Drive Position),Drive
10:39:26 AM,Vehicle State 2 (Error Code),None
10:39:26 AM,Vehicle State 3 (Key State/Position),RUN
10:39:26 AM,Vehicle State 4 (Speed),7.787396617334123
10:39:26 AM,Vehicle State 5 (2WD/4WD),4WD
10:39:26 AM,Vehicle State 6 (Drive Mode),Normal
10:39:26 AM,Accessory A Type,Front Winch
10:39:26 AM,Accessory A State,Retracted
10:39:26 AM,Accessory A Power,0
10:39:26 AM,Accessory B Type,Audio System
10:39:26 AM,Accessory B Volume,23.362189852002366
10:39:26 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:26 AM,GPS Location,"43.07321597920177,-89.40115734238272"
10:39:26 AM,Vehicle State 1 (Drive Position),Drive
10:39:26 AM,Vehicle State 2 (Error Code),None
10:39:26 AM,Vehicle State 3 (Key State/Position),RUN
10:39:26 AM,Vehicle State 4 (Speed),23.857979605816936
10:39:26 AM,Vehicle State 5 (2WD/4WD),2WD
10:39:26 AM,Vehicle State 6 (Drive Mode),Eco
10:39:26 AM,Accessory A Type,Front Winch
10:39:26 AM,Accessory A State,Retracted
10:39:26 AM,Accessory A Power,0
10:39:26 AM,Accessory B Type,Audio System
10:39:26 AM,Accessory B Volume,71.57393881745081
10:39:26 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:26 AM,GPS Location,"43.07322702657229,-89.40112852324081"
10:39:26 AM,Vehicle State 1 (Drive Position),Drive
10:39:26 AM,Vehicle State 2 (Error Code),None
10:39:26 AM,Vehicle State 3 (Key State/Position),RUN
10:39:26 AM,Vehicle State 4 (Speed),13.316297029797255
10:39:26 AM,Vehicle State 5 (2WD/4WD),2WD
10:39:26 AM,Vehicle State 6 (Drive Mode),Normal
10:39:26 AM,Accessory A Type,Front Winch
10:39:26 AM,Accessory A State,Retracted
10:39:26 AM,Accessory A Power,0
10:39:26 AM,Accessory B Type,Audio System
10:39:26 AM,Accessory B Volume,39.948891089391765
10:39:27 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:27 AM,GPS Location,"43.07315965323776,-89.40113129167968"
10:39:27 AM,Vehicle State 1 (Drive Position),Drive
10:39:27 AM,Vehicle State 2 (Error Code),None
10:39:27 AM,Vehicle State 3 (Key State/Position),RUN
10:39:27 AM,Vehicle State 4 (Speed),33.520151085809935
10:39:27 AM,Vehicle State 5 (2WD/4WD),4WD
10:39:27 AM,Vehicle State 6 (Drive Mode),Eco
10:39:27 AM,Accessory A Type,Front Winch
10:39:27 AM,Accessory A State,Retracted
10:39:27 AM,Accessory A Power,0
10:39:27 AM,Accessory B Type,Audio System
10:39:27 AM,Accessory B Volume,100
10:39:27 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:27 AM,GPS Location,"43.073211526916516,-89.4011887770718"
10:39:27 AM,Vehicle State 1 (Drive Position),Drive
10:39:27 AM,Vehicle State 2 (Error Code),None
10:39:27 AM,Vehicle State 3 (Key State/Position),RUN
10:39:27 AM,Vehicle State 4 (Speed),21.60084470618295
10:39:27 AM,Vehicle State 5 (2WD/4WD),2WD
10:39:27 AM,Vehicle State 6 (Drive Mode),Sport
10:39:27 AM,Accessory A Type,Front Winch
10:39:27 AM,Accessory A State,Retracted
10:39:27 AM,Accessory A Power,0
10:39:27 AM,Accessory B Type,Audio System
10:39:27 AM,Accessory B Volume,64.80253411854885
10:39:27 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:27 AM,GPS Location,"43.07319245015759,-89.40119062812984"
10:39:27 AM,Vehicle State 1 (Drive Position),Drive
10:39:27 AM,Vehicle State 2 (Error Code),None
10:39:27 AM,Vehicle State 3 (Key State/Position),RUN
10:39:27 AM,Vehicle State 4 (Speed),13.644704519939438
10:39:27 AM,Vehicle State 5 (2WD/4WD),2WD
10:39:27 AM,Vehicle State 6 (Drive Mode),Sport
10:39:27 AM,Accessory A Type,Front Winch
10:39:27 AM,Accessory A State,Retracted
10:39:27 AM,Accessory A Power,0
10:39:27 AM,Accessory B Type,Audio System
10:39:27 AM,Accessory B Volume,40.934113559818314
10:39:27 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:27 AM,GPS Location,"43.07325656769212,-89.40116352920751"
10:39:27 AM,Vehicle State 1 (Drive Position),Drive
10:39:27 AM,Vehicle State 2 (Error Code),None
10:39:27 AM,Vehicle State 3 (Key State/Position),RUN
10:39:27 AM,Vehicle State 4 (Speed),24.254238112915544
10:39:27 AM,Vehicle State 5 (2WD/4WD),4WD
10:39:27 AM,Vehicle State 6 (Drive Mode),Normal
10:39:27 AM,Accessory A Type,Front Winch
10:39:27 AM,Accessory A State,Retracted
10:39:27 AM,Accessory A Power,0
10:39:27 AM,Accessory B Type,Audio System
10:39:27 AM,Accessory B Volume,72.76271433874663
10:39:27 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:27 AM,GPS Location,"43.073222217121796,-89.40120625771229"
10:39:27 AM,Vehicle State 1 (Drive Position),Drive
10:39:27 AM,Vehicle State 2 (Error Code),None
10:39:27 AM,Vehicle State 3 (Key State/Position),RUN
10:39:27 AM,Vehicle State 4 (Speed),15.073357227389836
10:39:27 AM,Vehicle State 5 (2WD/4WD),2WD
10:39:27 AM,Vehicle State 6 (Drive Mode),Sport
10:39:27 AM,Accessory A Type,Front Winch
10:39:27 AM,Accessory A State,Retracted
10:39:27 AM,Accessory A Power,0
10:39:27 AM,Accessory B Type,Audio System
10:39:27 AM,Accessory B Volume,45.22007168216951
10:39:27 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:27 AM,GPS Location,"43.0732351042126,-89.40121370930919"
10:39:27 AM,Vehicle State 1 (Drive Position),Drive
10:39:27 AM,Vehicle State 2 (Error Code),None
10:39:27 AM,Vehicle State 3 (Key State/Position),RUN
10:39:27 AM,Vehicle State 4 (Speed),18.43147578754387
10:39:27 AM,Vehicle State 5 (2WD/4WD),2WD
10:39:27 AM,Vehicle State 6 (Drive Mode),Eco
10:39:27 AM,Accessory A Type,Front Winch
10:39:27 AM,Accessory A State,Retracted
10:39:27 AM,Accessory A Power,0
10:39:27 AM,Accessory B Type,Audio System
10:39:27 AM,Accessory B Volume,55.29442736263161
10:39:27 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:27 AM,GPS Location,"43.07315254513069,-89.40122885466764"
10:39:27 AM,Vehicle State 1 (Drive Position),Drive
10:39:27 AM,Vehicle State 2 (Error Code),None
10:39:27 AM,Vehicle State 3 (Key State/Position),RUN
10:39:27 AM,Vehicle State 4 (Speed),34.091183419932705
10:39:27 AM,Vehicle State 5 (2WD/4WD),2WD
10:39:27 AM,Vehicle State 6 (Drive Mode),Eco
10:39:27 AM,Accessory A Type,Front Winch
10:39:27 AM,Accessory A State,Retracted
10:39:27 AM,Accessory A Power,0
10:39:27 AM,Accessory B Type,Audio System
10:39:27 AM,Accessory B Volume,100
10:39:27 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:27 AM,GPS Location,"43.07315395808919,-89.40122989073421"
10:39:27 AM,Vehicle State 1 (Drive Position),Drive
10:39:27 AM,Vehicle State 2 (Error Code),None
10:39:27 AM,Vehicle State 3 (Key State/Position),RUN
10:39:27 AM,Vehicle State 4 (Speed),1.525091422643422
10:39:27 AM,Vehicle State 5 (2WD/4WD),2WD
10:39:27 AM,Vehicle State 6 (Drive Mode),Eco
10:39:27 AM,Accessory A Type,Front Winch
10:39:27 AM,Accessory A State,Retracted
10:39:27 AM,Accessory A Power,0
10:39:27 AM,Accessory B Type,Audio System
10:39:27 AM,Accessory B Volume,4.575274267930266
10:39:27 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:27 AM,GPS Location,"43.073199852241885,-89.40116531847909"
10:39:27 AM,Vehicle State 1 (Drive Position),Drive
10:39:27 AM,Vehicle State 2 (Error Code),None
10:39:27 AM,Vehicle State 3 (Key State/Position),RUN
10:39:27 AM,Vehicle State 4 (Speed),32.14632711590449
10:39:27 AM,Vehicle State 5 (2WD/4WD),4WD
10:39:27 AM,Vehicle State 6 (Drive Mode),Normal
10:39:27 AM,Accessory A Type,Front Winch
10:39:27 AM,Accessory A State,Retracted
10:39:27 AM,Accessory A Power,0
10:39:27 AM,Accessory B Type,Audio System
10:39:27 AM,Accessory B Volume,96.43898134771348
10:39:27 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:27 AM,GPS Location,"43.07320483989245,-89.40116882918142"
10:39:27 AM,Vehicle State 1 (Drive Position),Drive
10:39:27 AM,Vehicle State 2 (Error Code),None
10:39:27 AM,Vehicle State 3 (Key State/Position),RUN
10:39:27 AM,Vehicle State 4 (Speed),3.1764616825960834
10:39:27 AM,Vehicle State 5 (2WD/4WD),2WD
10:39:27 AM,Vehicle State 6 (Drive Mode),Eco
10:39:27 AM,Accessory A Type,Front Winch
10:39:27 AM,Accessory A State,Retracted
10:39:27 AM,Accessory A Power,0
10:39:27 AM,Accessory B Type,Audio System
10:39:27 AM,Accessory B Volume,9.529385048
10:39:28 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:28 AM,GPS Location,"43.07320502661521,-89.40116922356226"
10:39:28 AM,Vehicle State 1 (Drive Position),Drive
10:39:28 AM,Vehicle State 2 (Error Code),None
10:39:28 AM,Vehicle State 3 (Key State/Position),RUN
10:39:28 AM,Vehicle State 4 (Speed),0.23371804369982763
10:39:28 AM,Vehicle State 5 (2WD/4WD),2WD
10:39:28 AM,Vehicle State 6 (Drive Mode),Sport
10:39:28 AM,Accessory A Type,Front Winch
10:39:28 AM,Accessory A State,Retracted
10:39:28 AM,Accessory A Power,0
10:39:28 AM,Accessory B Type,Audio System
10:39:28 AM,Accessory B Volume,0.7011541310994829
10:39:28 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:28 AM,GPS Location,"43.073205476743446,-89.40116765798653"
10:39:28 AM,Vehicle State 1 (Drive Position),Drive
10:39:28 AM,Vehicle State 2 (Error Code),None
10:39:28 AM,Vehicle State 3 (Key State/Position),RUN
10:39:28 AM,Vehicle State 4 (Speed),1.9633042316161364
10:39:28 AM,Vehicle State 5 (2WD/4WD),2WD
10:39:28 AM,Vehicle State 6 (Drive Mode),Eco
10:39:28 AM,Accessory A Type,Front Winch
10:39:28 AM,Accessory A State,Retracted
10:39:28 AM,Accessory A Power,0
10:39:28 AM,Accessory B Type,Audio System
10:39:28 AM,Accessory B Volume,5.889912694848409
10:39:28 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:28 AM,GPS Location,"43.073203295540246,-89.40112669949279"
10:39:28 AM,Vehicle State 1 (Drive Position),Drive
10:39:28 AM,Vehicle State 2 (Error Code),None
10:39:28 AM,Vehicle State 3 (Key State/Position),RUN
10:39:28 AM,Vehicle State 4 (Speed),17.959827170361596
10:39:28 AM,Vehicle State 5 (2WD/4WD),2WD
10:39:28 AM,Vehicle State 6 (Drive Mode),Normal
10:39:28 AM,Accessory A Type,Front Winch
10:39:28 AM,Accessory A State,Retracted
10:39:28 AM,Accessory A Power,0
10:39:28 AM,Accessory B Type,Audio System
10:39:28 AM,Accessory B Volume,53.87948151108479
10:39:28 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:28 AM,GPS Location,"43.07320774426407,-89.40112626974042"
10:39:28 AM,Vehicle State 1 (Drive Position),Drive
10:39:28 AM,Vehicle State 2 (Error Code),None
10:39:28 AM,Vehicle State 3 (Key State/Position),RUN
10:39:28 AM,Vehicle State 4 (Speed),4.728063183305409
10:39:28 AM,Vehicle State 5 (2WD/4WD),2WD
10:39:28 AM,Vehicle State 6 (Drive Mode),Normal
10:39:28 AM,Accessory A Type,Front Winch
10:39:28 AM,Accessory A State,Retracted
10:39:28 AM,Accessory A Power,0
10:39:28 AM,Accessory B Type,Audio System
10:39:28 AM,Accessory B Volume,14.184189549916226
10:39:28 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:28 AM,GPS Location,"43.073186582045516,-89.40114346294233"
10:39:28 AM,Vehicle State 1 (Drive Position),Drive
10:39:28 AM,Vehicle State 2 (Error Code),None
10:39:28 AM,Vehicle State 3 (Key State/Position),RUN
10:39:28 AM,Vehicle State 4 (Speed),10.269863524108024
10:39:28 AM,Vehicle State 5 (2WD/4WD),4WD
10:39:28 AM,Vehicle State 6 (Drive Mode),Sport
10:39:28 AM,Accessory A Type,Front Winch
10:39:28 AM,Accessory A State,Retracted
10:39:28 AM,Accessory A Power,0
10:39:28 AM,Accessory B Type,Audio System
10:39:28 AM,Accessory B Volume,30.80959057232407
10:39:28 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:28 AM,GPS Location,"43.07320845510719,-89.40115220518982"
10:39:28 AM,Vehicle State 1 (Drive Position),Drive
10:39:28 AM,Vehicle State 2 (Error Code),None
10:39:28 AM,Vehicle State 3 (Key State/Position),RUN
10:39:28 AM,Vehicle State 4 (Speed),14.668586655229891
10:39:28 AM,Vehicle State 5 (2WD/4WD),4WD
10:39:28 AM,Vehicle State 6 (Drive Mode),Eco
10:39:28 AM,Accessory A Type,Front Winch
10:39:28 AM,Accessory A State,Retracted
10:39:28 AM,Accessory A Power,0
10:39:28 AM,Accessory B Type,Audio System
10:39:28 AM,Accessory B Volume,44.00575996568968
10:39:28 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:28 AM,GPS Location,"43.073186370173204,-89.4012239763301"
10:39:28 AM,Vehicle State 1 (Drive Position),Drive
10:39:28 AM,Vehicle State 2 (Error Code),None
10:39:28 AM,Vehicle State 3 (Key State/Position),RUN
10:39:28 AM,Vehicle State 4 (Speed),25.824415400579667
10:39:28 AM,Vehicle State 5 (2WD/4WD),2WD
10:39:28 AM,Vehicle State 6 (Drive Mode),Normal
10:39:28 AM,Accessory A Type,Front Winch
10:39:28 AM,Accessory A State,Retracted
10:39:28 AM,Accessory A Power,0
10:39:28 AM,Accessory B Type,Audio System
10:39:28 AM,Accessory B Volume,77.4732462
10:39:28 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:28 AM,GPS Location,"43.07318832396291,-89.4012238480858"
10:39:28 AM,Vehicle State 1 (Drive Position),Drive
10:39:28 AM,Vehicle State 2 (Error Code),None
10:39:28 AM,Vehicle State 3 (Key State/Position),RUN
10:39:28 AM,Vehicle State 4 (Speed),1.8917331725287267
10:39:28 AM,Vehicle State 5 (2WD/4WD),4WD
10:39:28 AM,Vehicle State 6 (Drive Mode),Eco
10:39:28 AM,Accessory A Type,Front Winch
10:39:28 AM,Accessory A State,Retracted
10:39:28 AM,Accessory A Power,0
10:39:28 AM,Accessory B Type,Audio System
10:39:28 AM,Accessory B Volume,5.675199518
10:39:28 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:28 AM,GPS Location,"43.0731865106389,-89.40122231699867"
10:39:28 AM,Vehicle State 1 (Drive Position),Drive
10:39:28 AM,Vehicle State 2 (Error Code),None
10:39:28 AM,Vehicle State 3 (Key State/Position),RUN
10:39:28 AM,Vehicle State 4 (Speed),1.1997400819878834
10:39:28 AM,Vehicle State 5 (2WD/4WD),2WD
10:39:28 AM,Vehicle State 6 (Drive Mode),Eco
10:39:28 AM,Accessory A Type,Front Winch
10:39:28 AM,Accessory A State,Retracted
10:39:28 AM,Accessory A Power,0
10:39:28 AM,Accessory B Type,Audio System
10:39:28 AM,Accessory B Volume,3.599220246
10:39:28 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:28 AM,GPS Location,"43.073177104878106,-89.40122614745123"
10:39:28 AM,Vehicle State 1 (Drive Position),Drive
10:39:28 AM,Vehicle State 2 (Error Code),None
10:39:28 AM,Vehicle State 3 (Key State/Position),RUN
10:39:28 AM,Vehicle State 4 (Speed),3.954901697674509
10:39:28 AM,Vehicle State 5 (2WD/4WD),4WD
10:39:28 AM,Vehicle State 6 (Drive Mode),Eco
10:39:28 AM,Accessory A Type,Front Winch
10:39:28 AM,Accessory A State,Retracted
10:39:28 AM,Accessory A Power,0
10:39:28 AM,Accessory B Type,Audio System
10:39:28 AM,Accessory B Volume,11.864705093023527
10:39:29 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:29 AM,GPS Location,"43.073226172406514,-89.40129917555622"
10:39:29 AM,Vehicle State 1 (Drive Position),Drive
10:39:29 AM,Vehicle State 2 (Error Code),None
10:39:29 AM,Vehicle State 3 (Key State/Position),RUN
10:39:29 AM,Vehicle State 4 (Speed),29.782135438412258
10:39:29 AM,Vehicle State 5 (2WD/4WD),4WD
10:39:29 AM,Vehicle State 6 (Drive Mode),Sport
10:39:29 AM,Accessory A Type,Front Winch
10:39:29 AM,Accessory A State,Retracted
10:39:29 AM,Accessory A Power,0
10:39:29 AM,Accessory B Type,Audio System
10:39:29 AM,Accessory B Volume,89.34640631523678
10:39:29 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:29 AM,GPS Location,"43.07321547504176,-89.4013056332843"
10:39:29 AM,Vehicle State 1 (Drive Position),Drive
10:39:29 AM,Vehicle State 2 (Error Code),None
10:39:29 AM,Vehicle State 3 (Key State/Position),RUN
10:39:29 AM,Vehicle State 4 (Speed),19.065271063676814
10:39:29 AM,Vehicle State 5 (2WD/4WD),2WD
10:39:29 AM,Vehicle State 6 (Drive Mode),Normal
10:39:29 AM,Accessory A Type,Front Winch
10:39:29 AM,Accessory A State,Retracted
10:39:29 AM,Accessory A Power,0
10:39:29 AM,Accessory B Type,Audio System
10:39:29 AM,Accessory B Volume,57.19581319103044
10:39:29 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:29 AM,GPS Location,"43.073253497868656,-89.40132167846717"
10:39:29 AM,Vehicle State 1 (Drive Position),Drive
10:39:29 AM,Vehicle State 2 (Error Code),None
10:39:29 AM,Vehicle State 3 (Key State/Position),RUN
10:39:29 AM,Vehicle State 4 (Speed),14.314749116387492
10:39:29 AM,Vehicle State 5 (2WD/4WD),2WD
10:39:29 AM,Vehicle State 6 (Drive Mode),Sport
10:39:29 AM,Accessory A Type,Front Winch
10:39:29 AM,Accessory A State,Retracted
10:39:29 AM,Accessory A Power,0
10:39:29 AM,Accessory B Type,Audio System
10:39:29 AM,Accessory B Volume,42.94424734916248
10:39:29 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:29 AM,GPS Location,"43.07325372540928,-89.40131931743683"
10:39:29 AM,Vehicle State 1 (Drive Position),Drive
10:39:29 AM,Vehicle State 2 (Error Code),None
10:39:29 AM,Vehicle State 3 (Key State/Position),RUN
10:39:29 AM,Vehicle State 4 (Speed),2.019722219186981
10:39:29 AM,Vehicle State 5 (2WD/4WD),4WD
10:39:29 AM,Vehicle State 6 (Drive Mode),Normal
10:39:29 AM,Accessory A Type,Front Winch
10:39:29 AM,Accessory A State,Retracted
10:39:29 AM,Accessory A Power,0
10:39:29 AM,Accessory B Type,Audio System
10:39:29 AM,Accessory B Volume,6.059166657560942
10:39:29 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:29 AM,GPS Location,"43.073281908654984,-89.40129497541604"
10:39:29 AM,Vehicle State 1 (Drive Position),Drive
